,gene_id,TCGA-OR-A5J1-01A-11R-A29S-07,TCGA-OR-A5J2-01A-11R-A29S-07,TCGA-OR-A5J3-01A-11R-A29S-07,TCGA-OR-A5J5-01A-11R-A29S-07,TCGA-OR-A5J6-01A-31R-A29S-07,TCGA-OR-A5J7-01A-11R-A29S-07,TCGA-OR-A5J8-01A-11R-A29S-07,TCGA-OR-A5J9-01A-11R-A29S-07,TCGA-OR-A5JA-01A-11R-A29S-07,TCGA-OR-A5JB-01A-11R-A29S-07,TCGA-OR-A5JC-01A-11R-A29S-07,TCGA-OR-A5JD-01A-11R-A29S-07,TCGA-OR-A5JE-01A-11R-A29S-07,TCGA-OR-A5JF-01A-11R-A29S-07,TCGA-OR-A5JG-01A-11R-A29S-07,TCGA-OR-A5JI-01A-11R-A29S-07,TCGA-OR-A5JJ-01A-11R-A29S-07,TCGA-OR-A5JK-01A-11R-A29S-07,TCGA-OR-A5JL-01A-11R-A29S-07,TCGA-OR-A5JM-01A-11R-A29S-07,TCGA-OR-A5JO-01A-11R-A29S-07,TCGA-OR-A5JP-01A-11R-A29S-07,TCGA-OR-A5JQ-01A-11R-A29S-07,TCGA-OR-A5JR-01A-11R-A29S-07,TCGA-OR-A5JS-01A-11R-A29S-07,TCGA-OR-A5JT-01A-11R-A29S-07,TCGA-OR-A5JV-01A-11R-A29S-07,TCGA-OR-A5JW-01A-11R-A29S-07,TCGA-OR-A5JX-01A-11R-A29S-07,TCGA-OR-A5JY-01A-31R-A29S-07,TCGA-OR-A5JZ-01A-11R-A29S-07,TCGA-OR-A5K0-01A-11R-A29S-07,TCGA-OR-A5K1-01A-11R-A29S-07,TCGA-OR-A5K2-01A-11R-A29S-07,TCGA-OR-A5K3-01A-11R-A29S-07,TCGA-OR-A5K4-01A-11R-A29S-07,TCGA-OR-A5K5-01A-11R-A29S-07,TCGA-OR-A5K6-01A-11R-A29S-07,TCGA-OR-A5K8-01A-11R-A29S-07,TCGA-OR-A5K9-01A-11R-A29S-07,TCGA-OR-A5KO-01A-11R-A29S-07,TCGA-OR-A5KT-01A-11R-A29S-07,TCGA-OR-A5KU-01A-11R-A29S-07,TCGA-OR-A5KV-01A-11R-A29S-07,TCGA-OR-A5KW-01A-11R-A29S-07,TCGA-OR-A5KX-01A-11R-A29S-07,TCGA-OR-A5KY-01A-11R-A29S-07,TCGA-OR-A5KZ-01A-11R-A29S-07,TCGA-OR-A5L3-01A-11R-A29S-07
313,ADAMTS9|56999,382.805,435.243,503.629,1159.57,217.954,916.967,937.008000000001,258.725,665.433,141.695,314.249,248.786,533.371,194.227,362.757,258.094,310.576,1123.57,209.067,417.241,377.941,801.493,254.404,441.315,254.532,577.52,1010.9,178.148,367.115,236.901,366.751,175.476,415.705,537.249,619.664,738.433,219.568,166.078,332.366,371.592,395.97,254.335,210.054,222.137,577.292,326.96,428.998,713.939,131.696
314,ADAMTSL1|92949,54.755,1305.73,15.9976,452.363,15.648,237.866,168.255,31.6182,16.3848,6.6837,116.412,16.9903,130.09,807.414,13.9729,36.0777,103.525,23.6461,22.5511,429.31,123.641,110.672,203.842,33.8028,610.803,27.9521,28.0374,37.2971,143.344,2.687,36.272,689.746,91.9188,48.3697,24.5796,6.7232,67.9835,637.052,50.7983,846.526,154.171,23.1214,192.861,42.8076,14.0408,47.8011,87.2164,387.879,155.134
315,ADAMTSL2|9719,153.218,272.983,99.5408,91.402,33.5314,180.906,266.059,56.7767,98.3087,67.2831,227.735,139.563,175.905,479.197,55.8914,127.66,324.409,467.582,28.6587,54.7414,338.527,127.361,201.055,18.3099,35.5161,74.8549,98.1308,171.566,131.02,33.5871,3.3585,20.6131,37.2644,133.017,6.4683,12.3259,124.024,94.9016,60.9579,50.5717,102.624,144.509,242.945,87.929,52.9229,1.434,1453.46,92.1212,113.839
316,ADAMTSL3|57188,15.8501,162.663,24.2927,6.9713,27.384,27.2764,53.4604,29.2383,40.1691,8.0205,48.9822,46.7233,7.9186,26.6435,17.7348,36.0777,28.5587,69.4127,32.4172,6.8966,74.5083,17.567,39.4148,40.8451,15.9083,24.162,12.4611,64.9408,12.9723,26.8697,7.3887,2.6427,69.5602,25.9123,9.0556,16.808,8.7276,8.0767,17.4165,11.8734,14.5267,20.2312,15.698,11.9553,35.642,9.0822,37.6314,24.8485,1.1161
317,ADAMTSL4|54507,17.7714,34.6262,26.6627,62.7421,406.289,35.2988,320.762,11.2193,22.1987,1063.16,55.3435,928.398,42.4208,51.3563,16.6599,473.635,44.1767,85.431,15.5039,31.8966,461.088,326.746,127.401,49.7653,40.3256,174.819,39.9792,60.9917,56.4294,224.362,190.764,129.493,315.505,16.4111,60.8021,497.518,129.995,27.7638,17.4165,105.101,117.62,115.607,254.158,193.984,32.9418,33.4608,34.0897,209.697,92.6339
318,ADAMTSL5|339366,45.6292,52.3419,16.5901,161.115,200.071,102.688,281.392,107.094,94.0803,76.1947,158.397,54.6117,10.7466,53.287,59.1159,319.149,77.6439,62.5477,18.7926,168.965,11.8781,62.3628,357.918,178.404,98.7791,115.125,67.4974,73.7165,20.107,35.8262,189.421,85.0951,105.168,40.596,230.272,172.563,247.129,14.1343,88.5341,246.262,250.234,36.6089,127.827,342.846,9.7205,16.7304,24.7925,164.849,15.625
319,ADAP1|11033,40.2017,81.9071,221.306,512.029,631.508,79.4866,316.394,463.393,208.827,78.6499,236.877,243.732,44.4287,272.509,268.564,259.538,227.26,461.327,137.726,36.056,245.726,36.4515,439.478,300.0,41.0359,306.114,208.505,279.491,312.204,34.0349,281.209,292.622,1024.54,83.6191,599.832,513.093,358.287,54.0182,262.438,99.8505,395.918,92.3507,324.186,391.523,71.9644,76.9264,174.818,62.9515,57.5112
320,ADAP2|55803,83.0932,53.1472,42.0678,75.9101,500.736,76.6145,1055.53,53.0369,90.3805,357.358,84.6056,288.228,139.14,60.2375,61.2656,126.734,44.6229,202.136,97.2516,14.2241,598.766,44.7958,191.102,151.174,24.4173,73.9074,598.65,55.7262,50.5919,98.0743,104.786,24.3129,122.558,106.241,135.834,31.375,39.5039,137.809,60.9579,36.9393,31.865,267.823,35.1336,54.7628,50.2228,70.7457,191.256,86.6667,84.8214
321,ADAR|103,3315.08,10011.0,3548.51,1765.3,3462.12,3186.52,5753.0,4183.46,3614.16,12129.2,2809.8,2840.41,3863.12,2610.68,4440.68,2476.41,3462.74,5659.04,3710.12,3685.78,4629.23,3444.44,3245.94,3500.94,5042.18,4626.32,7396.68,3043.0,2901.25,5209.14,4020.15,7719.34,3564.13,3127.62,3181.11,3773.41,4452.46,5914.18,2387.52,6187.34,1996.72,4486.51,4321.44,2857.69,4417.98,3445.98,3429.77,2994.55,2981.03
322,ADARB1|104,159.942,385.72,338.913,352.44,457.704,243.482,406.962,360.719,191.332,996.769,339.058,167.476,235.294,350.999,308.478,378.353,577.421,480.549,364.106,248.276,367.142,187.527,204.24,166.667,118.757,298.946,183.281,412.462,601.265,121.809,109.488,300.211,221.93,119.197,150.065,212.902,242.076,369.006,261.248,299.033,208.06,368.015,680.247,143.463,367.76,322.18,345.324,219.394,177.455
323,ADARB2|105,0.4803,0.0,0.0,1.5492,7.824,0.0,0.4144,4.7597,0.0,0.0,1.9084,0.6068,1.6968,0.3861,0.5374,0.0,1.3387,0.0,0.9396,0.0,0.0,0.0,0.0,0.4695,0.0,0.4738,0.0,0.0,0.0,1.3435,0.0,0.0,0.0,0.0,0.0,0.0,0.4593,0.0,0.0,0.4398,0.4686,3.8536,0.0,0.3857,0.0,0.478,0.4427,1.2121,1.1161
324,ADAT1|23536,74.928,549.188,307.51,94.5004,115.683,109.908,125.57,193.789,251.586,43.6671,57.2519,250.0,75.7919,225.504,301.491,64.7549,180.277,73.2265,186.986,177.155,67.4894,81.2473,220.962,579.812,291.528,327.372,647.456,309.346,70.6989,177.788,362.049,37.5264,247.601,48.3697,137.128,392.748,92.7882,128.218,85.6313,237.027,288.191,52.0231,157.727,117.239,212.232,48.2792,110.681,103.03,25.6696
325,ADAT2|134637,178.194,93.4102,127.388,230.054,159.833,68.1909,227.518,109.474,131.078,94.4636,141.221,74.6359,70.1357,145.96,60.1908,104.533,113.788,168.574,224.101,134.483,97.7247,108.476,39.4148,71.831,161.672,51.1666,111.111,191.312,135.56,111.061,71.2007,129.493,82.8097,88.9657,72.445,48.7433,50.9876,120.141,91.4369,114.776,117.62,74.1811,103.906,113.768,112.866,131.453,83.2319,214.546,327.009
326,ADAT3|113179,110.951,24.1578,45.6229,246.321,26.2663,149.218,72.9383,200.588,99.8943,51.6876,125.954,119.539,158.371,101.554,54.8166,206.291,119.143,67.8871,25.8398,159.483,160.355,501.976,87.1902,36.1502,96.1894,47.8503,35.8255,28.5213,88.8601,52.8437,28.2116,44.3975,31.4677,159.793,155.239,105.33,211.759,30.7925,129.173,324.099,214.152,62.6204,81.4801,47.8211,89.1049,61.1855,84.56,190.303,60.2679
327,ADC|113451,57.6369,39.8604,167.086,175.833,126.302,109.908,1010.77,131.912,106.765,44.1127,106.234,217.233,9.0498,213.92,83.2997,100.833,143.24,134.249,67.1835,7.3276,79.9075,50.0659,160.446,156.808,25.5272,158.238,185.358,128.126,106.373,172.414,74.5592,2.1142,163.135,87.2382,142.303,152.953,45.9348,133.771,207.547,29.0237,91.8463,79.9615,152.495,679.522,92.8851,2036.33,142.114,67.8788,60.2679
328,ADCK1|57143,131.124,190.444,436.084,182.804,159.274,176.093,192.292,222.007,341.438,172.886,283.079,345.267,341.629,256.009,243.988,224.792,418.117,278.413,1017.62,145.69,268.878,391.743,219.369,301.878,211.987,370.011,357.736,387.451,395.006,220.331,145.088,199.26,378.44,291.946,252.264,384.344,266.422,232.206,165.457,167.106,240.394,303.468,116.614,168.531,268.395,133.843,189.928,137.576,552.455
329,ADCK2|90956,603.28,1536.44,852.614,418.28,1244.02,653.43,839.204,421.236,1144.85,381.419,349.237,1240.31,531.674,844.873,975.993999999999,378.353,1283.8,857.361,1218.23,376.293,612.264,368.467,884.244,1063.43,819.856,1061.23,1211.33,859.148999999999,446.895,687.864,709.992,897.991,1185.01,454.329,923.674,1081.32,648.14,447.754,589.26,388.742,876.289,657.996,797.608,532.973,705.819,947.897,410.847,647.879,313.616
330,ADCK4|79934,1402.5,446.517,1845.65,1158.02,970.175,3187.73,619.146,1119.55,1216.17,453.604,1330.79,990.291,1395.36,1094.31,2239.96,1546.72,1748.77,1212.81,923.655,750.431,847.127,1451.91,1099.63,1463.85,1594.89,1378.18,881.101,842.914,1037.78,521.272,1251.39,1091.97,1242.15,2035.85,2482.54,2233.79,1806.61,893.487999999999,867.924,1374.23,713.683,658.96,2000.37,694.177,777.643,1464.63,2265.86,1017.58,763.393
331,ADCK5|203054,319.404,174.742,249.445,1011.62,823.755,191.336,153.336,247.846,190.275,770.413,324.428,168.083,302.036,304.276,203.681,143.386,436.858,433.257,138.595,414.224,200.849,271.41,183.139,166.667,460.229,296.103,134.476,112.33,375.547,192.566,239.127,220.93,429.783,245.303,142.303,379.301,632.522,271.075,174.166,431.398,259.138,989.402999999999,212.297,684.15,227.352,574.092,173.105,542.424,912.946
332,ADCY10|55811,0.4803,0.8053,3.555,32.5329,1.1177,0.0,0.4144,0.68,4.7569,0.0,5.7252,3.6408,0.5656,1.1584,3.2245,0.9251,5.801,3.0511,1.8793,3.0172,0.5399,2.1959,0.3981,0.0,2.5897,1.4213,1.0384,2.1939,3.2431,1.3435,0.6717,8.4567,0.0,0.8637,2.5873,0.5603,0.0,0.0,8.7083,0.0,2.343,0.9634,0.0,0.3857,2.7001,0.478,5.3127,0.0,3.3482
333,ADCY1|107,15.3698,31.4052,45.6229,108.443,16.2068,78.219,1031.91,70.3759,17.4419,47.2318,29.2621,52.7913,26.5837,17.3762,60.7282,41.6281,79.8751,20.595,39.4644,6.4655,65.3297,19.3237,48.5717,30.0469,33.6663,15.1605,32.1911,45.6341,20.7556,66.7264,17.4643,23.7844,68.7321,7.7737,9.0556,6.7232,451.539,29.2781,60.9579,2.1988,98.4067,146.435,9.7178,53.9915,27.0015,11.4723,44.715,23.0303,14.5089
334,ADCY2|108,0.0,23.7552,4.1475,41.828,0.0,0.0,2.0721,0.68,4.7569,0.8912,3.1807,9.1019,0.0,2.3168,3.7619,17.5763,123.606,0.0,2.8189,0.0,0.5399,0.8783,0.3981,0.939,0.0,3.3164,0.0,0.0,27.2418,0.4478,2.0151,0.5285,0.0,0.0,7.762,1.1205,2.7561,109.036,1.4514,0.0,0.0,6.7437,0.0,41.6506,0.54,0.0,12.3962,6.6667,63.6161
335,ADCY3|109,120.639,2660.36,1515.78,380.658,7727.41,1418.86,1587.4,491.054,474.355,1444.01,755.032,522.579,230.537,413.801,140.685,627.16,354.087,524.569,697.627,379.56,581.505,382.385,382.275,462.239,442.649,381.888,288.416,275.344,201.401,1039.8,256.067,1696.13,1363.37,283.481,187.814,601.061,1275.4,147.764,563.28,205.317,1163.21,879.624,220.422,176.965,122.338,141.377,256.93,1910.51,76.6518
336,ADCY4|196883,99.4236,143.336,27.2552,79.7831,296.753,103.891,140.903,130.212,67.1247,19.1601,147.583,111.044,89.9321,69.1186,80.6127,225.717,28.5587,89.2449,71.8816,6.8966,393.598,84.7606,130.188,80.7512,49.9445,165.818,61.2669,57.0426,75.8878,47.4698,38.2872,11.6279,245.117,57.0071,31.0479,18.4888,33.9917,30.7925,46.4441,29.9033,46.8604,387.283,15.698,40.8793,22.1412,88.4321,55.3403,137.576,69.1964
337,ADCY5|111,10.0865,31.8078,8.2951,10.8443,1102.07,22.0618,2.0721,19.0389,25.37,0.8912,18.4478,38.835,2.8281,1.9307,2.1497,4.6253,13.3869,8.3905,325.112,3.8793,1240.19,2.1959,8.3607,136.15,3.3296,6.6327,3.6345,15.3576,23.9987,0.4478,33.5852,0.5285,72.8726,4.3187,82.7943,26.3326,0.0,4.0384,5.8055,5.7168,168.229,320.809,120.351,37.0228,6.4804,0.0,4.87,6.6667,0.0
338,ADCY6|112,1497.6,4438.19,2244.41,2694.81,3064.77,498.596,1077.08,1458.86,941.332,695.11,1177.48,3554.61,1175.34,869.582,217.117,1019.43,1247.66,629.291,1426.36,372.845,1485.31,640.755,1776.45,1935.68,1654.09,1474.36,826.064,862.22,3171.07,2999.55,1117.72,1044.93,778.412,686.677,752.911,2074.67,1565.92,1303.38,58.0552,889.182,546.86,1093.45,2871.24,654.84,433.644,323.614,973.105,1592.73,814.732
339,ADCY7|113,183.477,281.036,117.316,333.075,250.368,78.6201,791.546,115.933,186.047,384.538,106.234,378.641,68.4389,591.563,137.042,324.699,177.599,460.717,118.863,244.397,380.1,57.971,232.905,235.681,60.3034,127.443,894.6,277.315,171.883,158.979,160.537,26.9556,186.322,61.3258,168.176,128.301,110.243,229.177,139.332,40.4573,415.651,260.116,71.7623,91.0143,85.3247,174.474,158.052,229.091,87.0536
340,ADCY8|114,0.0,0.4026,1203.97,1.5492,0.0,0.0,1.2433,0.34,9.5137,0.0,0.6361,314.927,1.1312,0.0,0.0,7.4006,29.4511,0.0,2.3491,0.431,0.0,0.8783,0.0,60.5634,0.7399,10.8966,0.0,0.0,0.6486,95.3874,0.0,9.5137,0.0,0.0,10.3493,0.5603,0.0,6.5623,0.0,0.0,0.0,0.0,3.7376,30.081,6.4804,1.434,2.6563,0.0,1.1161
341,ADCY9|115,1045.15,845.926,537.994,979.086,221.307,842.76,546.622,565.387,386.892,440.682,905.216,611.044,442.308,1255.72,539.567,719.704,540.384,1064.84,332.159,585.776,1158.66,861.221,488.504,707.041999999999,594.895,794.978,264.798,958.315,1344.58,376.175,845.004,1369.98,397.487,775.642,385.511,881.302,475.884,376.073,622.641,580.475,1228.21,614.644,1298.45,210.953,534.629,510.038,335.141,453.333,434.152
342,ADCYAP1|116,0.0,3.221,65.768,3.0984,5.5886,0.0,4.1442,0.34,17.4419,2.6735,0.0,3.6408,0.0,0.3861,1.6123,20.3515,0.8925,1.5256,2.3491,0.0,15.1176,1.3175,6.3701,1.4085,0.0,2.3688,0.5192,0.0,0.0,1.3435,8.0605,0.5285,23.1867,0.0,6.4683,1.6808,0.0,0.0,2.9028,0.0,0.0,0.9634,0.0,0.0,1.0801,3.3461,0.4427,0.0,3.3482
343,ADCYAP1R1|117,0.0,0.0,20.7377,2.3238,0.0,0.0,7.874,2.0399,0.0,0.0,0.0,0.0,0.0,22.0098,1.0748,0.9251,4.4623,0.0,0.0,0.0,0.0,0.8783,0.0,0.0,0.0,0.0,0.5192,0.0,1.9458,0.0,0.6717,0.0,0.0,0.8637,1.2937,0.0,0.0,0.0,0.0,0.4398,0.0,0.0,16.4455,16.1975,15.1208,0.0,0.4427,3.0303,0.0
344,ADD1|118,4542.75,5474.16,3055.55,5001.55,3866.73,4038.91,6300.04,9038.37,4283.3,2257.32,4096.69,4750.0,3001.13,4366.83,2472.12,5707.68,5892.9,4667.43,5248.77,3609.91,6266.26,4368.91,5680.1,6825.35,2408.8,6821.75,5722.74,5280.82,4804.93,3482.76,4707.98,3840.91,3909.45,2677.61,6227.68,6851.52,3812.13,3754.16,4155.3,3525.95,5067.01,4245.66,5432.26,3763.98,5709.19,3211.76,3406.75,3608.48,2978.79
345,ADD2|119,2.8818,3.6237,37.3278,39.5043,3.3531,13.6382,486.117,12.5793,30.1268,21.8336,24.8092,15.1699,7.9186,2.703,4.8368,13.876,44.6229,32.0366,16.4435,110.776,2.6996,11.8577,2.7869,24.8826,6.2893,163.449,87.2274,4.8267,16.864,314.823,30.8984,45.9831,116.762,0.8637,3.881,21.2902,38.5852,27.259,1.4514,0.0,1.4058,39.499,216.782,26.2245,48.6027,6.6922,3.0991,1.2121,1.1161
346,ADD3|120,414.986,638.572,148.719,561.58,726.514,1123.55,2233.32,662.961,257.928,1821.99,754.453,1518.2,365.385,703.543,426.172,1060.13,827.309,578.947,420.954,997.844999999999,2324.34,1356.61,1288.34,1725.35,362.56,1002.01,692.627,857.832,785.471,733.541999999999,1289.0,190.803,1493.06,534.658,676.585,1018.01,485.071,272.085,638.607,437.995,574.508,719.653,483.648,198.612,414.203,868.547,714.554,2041.82,406.25
347,ADH1A|124,0.4803,1.2079,0.0,0.0,0.5589,0.0,0.4144,0.0,0.0,0.0,2.5445,48.5437,0.5656,3.4752,1.0748,12.951,0.0,3.8139,4.6981,0.431,106.293,0.8783,0.7963,0.0,1.4798,0.0,1.5576,2.6327,0.6486,0.4478,0.0,0.0,0.0,0.0,0.0,4.4821,0.4593,0.0,0.0,0.4398,0.0,0.9634,0.0,0.7713,0.54,0.0,1.3282,0.6061,0.0
348,ADH1B|125,75.4083,225.07,481.114,2.3238,20.6777,22.864,14.0903,12.9192,40.6977,4.0102,715.013,9826.46,93.3258,500.82,124.144,4541.17,283.802,1507.25,724.924,52.1552,17031.6,107.159,313.726,18.3099,295.228,3.3164,42.0561,285.213,48.646,26.4219,0.0,6.871,11.5934,50.9609,24.5796,278.453,170.418,22.7158,49.3469,46.6139,68.8847,685.934,370.772,65.5611,285.676,0.956,103.154,92.7273,466.518
349,ADH1C|126,37.9443,0.0,0.0,24.0124,0.0,0.8022,62.5777,20.0588,17.4419,0.0,68.7023,78.8835,0.0,67.188,0.5374,869.565,3.1236,1508.01,2.3491,0.8621,5541.15,61.0452,10.7495,5.6338,4.4395,6.6327,559.709,4.8267,0.0,1.7913,0.6717,0.0,3.3124,49.2334,0.0,2921.8,0.4593,0.5048,52.2496,0.4398,0.4686,14.4509,34.3861,0.0,14.0408,4.7801,16.8235,78.7879,2.2321
350,ADH4|127,0.0,0.0,0.5925,0.0,0.0,0.0,4.5586,2.3799,0.0,0.0,0.0,16.9903,0.0,0.3861,0.5374,1623.5,0.0,51.8688,1.4094,0.0,4624.91,0.0,1.1944,0.4695,0.0,96.6481,163.551,0.4388,0.0,0.0,0.6717,0.0,0.0,0.0,0.0,327.197,0.4593,0.0,14.5138,0.0,0.4686,1.9268,0.7475,0.0,1.0801,0.0,3.0991,0.0,1.1161
351,ADH5|128,3030.74,2584.48,1667.31,2083.66,1905.7,1239.07,2778.7,2366.94,6876.32,2109.84,1593.51,3400.49,1361.99,3142.0,3032.11,5325.62,1567.6,2960.34,5888.18,1883.19,5895.33,2360.56,3583.96,4817.37,1392.53,6995.14,3914.85,3523.48,1340.04,1148.23,2224.69,2537.53,1932.78,1341.39,836.999,11390.2,1733.58,2887.43,2602.32,2407.21,3503.75,2360.31,2121.47,1942.15,5437.02,2830.31,1827.56,4051.52,1771.21
352,ADH6|130,0.0,0.0,0.0,0.0,0.0,0.0,0.8288,0.0,2.6427,0.0,1.2723,20.0243,0.0,0.0,0.0,5.5504,0.0,7.6278,1.4094,0.0,893.02,0.0,3.5832,0.4695,0.37,14.213,24.4029,0.4388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.536,0.0,0.0,4.3541,0.0,0.9372,0.9634,0.0,0.0,3.7802,0.0,0.0,0.0,0.0
353,ADH7|131,0.0,0.0,0.0,0.0,0.0,0.0,46.4153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4738,0.0,0.0,0.0,0.0,0.0,1.0571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,ADHFE1|137872,217.099,79.3182,17.7751,212.239,86.0639,133.574,22.3788,49.9771,24.8414,84.6608,114.504,596.481,39.5928,16.9901,17.1974,63.8298,72.2892,302.822,84.5666,40.0862,212.727,32.9381,93.1621,146.479,146.134,133.602,186.397,19.7455,203.016,5.8218,60.4534,137.949,49.6858,76.0095,56.9211,266.688,19.2926,182.231,5.8055,56.7282,63.2615,55.8767,17.9406,160.818,100.445,188.337,54.8976,36.9697,570.312
355,ADI1|55256,4317.96,1488.52,3145.61,2922.54,13553.4,15788.6,2296.73,4165.1,3633.72,2052.8,3132.95,3452.06,7156.67,4035.52,5544.54,4865.86,2249.0,3302.82,4351.89,8264.66000000001,4512.61,7465.52,2890.02,2713.61,4817.98,3162.38,3722.22,1999.56,1940.0,3655.62,1972.12,1843.02,1563.45,4589.07,2931.44,2059.55,4909.51,3348.81,1747.46,5598.5,2408.15,7513.49,2719.49,3021.98,4630.75,2192.64,4409.08,2943.03,2930.8
356,ADIG|149685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.495,0.0,0.0,0.0,0.0,0.0,0.0
357,ADIPOQ|9370,0.0,0.0,0.0,0.0,1.6766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5656,0.0,1.0748,0.9251,0.0,0.0,0.0,0.0,0.0,3.9526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8902,0.0,0.0,0.54,0.0,0.4427,0.6061,2.2321
358,ADIPOR1|51094,3244.96,4810.63,2151.98,1782.34,3118.42,3389.89,2263.99,1416.36,3076.11,3944.3,2189.57,1877.43,4415.16,1860.8,2523.18,2444.96,1376.17,2830.66,2651.16,3021.55,2546.78,2893.28,2392.75,2498.12,3498.71,2486.32,3517.65,1398.86,1784.34,3822.21,2008.4,1523.26,1650.4,2973.01,2306.6,2048.9,4195.22,2641.09,1714.08,2756.82,2285.38,2283.24,2057.93,2464.71,2155.26,3120.46,1889.98,2060.0,2751.12
359,ADIPOR2|79602,3028.82,4442.62,7624.35,3010.07,12068.5,4613.72,2837.55,4903.87,5793.34,2978.72,5622.77,5659.59,5102.94,5982.04,3718.93,4961.15,2850.07,3295.96,7820.53,6416.38,2576.48,5122.09,6411.47,6078.87,4785.42,4273.84,4988.58,14829.3,6339.55,9660.55,3986.57,7718.29,3665.99,6195.64,3421.73,4384.66,4197.52,5724.38,6879.54,6968.78,3276.94,5329.48,5654.27,4654.84,4433.1,7889.1,6859.99,4750.91,4900.67
360,ADK|132,313.16,261.71,261.295,216.112,284.458,509.827,228.761,164.21,239.429,788.237,291.985,799.757,273.19,450.623,190.246,486.587,183.846,680.397,513.037,382.328,231.084,440.053,222.952,618.779,233.814,449.603,651.09,323.826,318.469,206.897,301.595,224.63,563.934,361.045,366.106,509.284,146.991,282.181,355.588,195.69,325.68,574.181,103.906,191.284,281.356,100.382,217.377,130.909,341.518
361,ADM|133,123.439,97.4366,202.637,387.297,808.107,136.382,1078.33,355.279,1241.54,1149.16,204.198,94.6602,443.439,140.168,506.785,177.613,382.865,180.778,222.222,124.138,16661.8,411.506,247.238,117.84,735.849,103.755,112.15,198.771,1089.67,1159.87,585.726,41.7548,448.001,818.83,835.705,111.493,649.058,100.454,172.714,407.212,354.264,1165.7,410.391,2048.21,214.932,370.459,101.383,1289.09,311.384
362,ADM2|79924,11.0471,551.604,20.1452,218.435,3.912,3.6101,24.8653,0.34,9.5137,127.437,1.2723,4.8544,8.4842,13.5148,4.8368,1.8501,70.5042,14.4928,15.9737,46.9828,35.6344,102.767,11.5457,1.8779,17.0181,22.267,1.5576,0.0,0.0,3.1348,11.419,18.4989,6.6248,15.5474,9.0556,1.1205,358.291,152.448,11.611,12.3131,30.4592,32.7553,5.2327,238.334,26.4615,0.956,114.665,4.8485,40.1786
363,ADNP2|22850,361.671,693.732,350.17,329.977,260.427,381.067,447.161,622.164,630.021,266.013,208.015,418.689,366.516,470.702,406.825,336.725,453.369,306.636,460.888,740.086,375.781,435.222,368.269,444.132,364.04,305.579,552.96,640.632,223.123,701.299,433.249,719.873,239.32,336.86,346.701,679.605,395.958,556.789,304.79,820.141,524.836,550.096,547.935,473.968,406.642,709.369,411.289,715.152,265.625
364,ADNP|23394,1452.45,2917.06,1506.15,2087.53,1568.71,1652.63,1094.49,3042.82,1655.39,1147.82,1830.15,1794.3,1338.24,2270.1,2530.16,1654.02,1815.71,1272.31,1206.95,1817.24,1429.7,1533.16,2197.67,2653.05,2177.21,1924.91,2101.25,3254.5,2221.5,2331.84,2260.29,1352.01,1531.98,1204.06,1507.12,2062.35,932.935,1737.51,2091.44,2358.84,1761.48,1527.94,2472.81,1480.14,1455.92,2583.65,2321.64,2886.06,592.634
365,ADO|84890,828.53,896.658,857.947,487.994,527.002,630.967,931.62,1027.76,598.837,594.408,877.863,859.83,735.86,982.72,895.338,637.373,593.039,987.033,909.561000000001,694.828,665.176,728.59,443.117,433.333,548.65,454.341,380.582,1043.44,780.282,459.472,533.333,783.298,437.235,744.548,501.94,482.951,468.535,783.947,931.785,764.292,488.285,627.168,765.464,734.67,709.059,461.281,851.356,424.242,524.554
366,ADORA1|134,11.0471,80.1234,96.5783,69.7134,19.56,136.783,60.5056,43.5175,184.989,11.5852,15.2672,13.3495,141.968,24.7128,16.6599,42.5532,33.9134,6.865,711.299,55.6034,7.5588,34.2556,83.2089,74.6479,98.7791,47.8503,101.765,6.143,15.5667,287.058,12.0907,20.6131,65.4197,19.0024,9.0556,18.4888,74.4143,166.078,37.7358,42.6561,33.2709,692.678,38.1237,7.7131,82.0845,177.82,23.4643,3.6364,0.0
367,ADORA2A|135,53.7944,68.4472,59.843,116.964,155.362,68.9932,159.552,91.1147,97.7801,63.7139,132.315,66.1408,63.3484,51.7424,34.3947,83.2562,58.456,144.928,78.459,39.6552,116.622,82.1256,97.9397,64.3192,69.9223,50.6929,51.4019,71.0838,49.9432,86.4308,90.6801,31.7125,136.636,112.287,76.326,61.6295,110.703,32.3069,62.4093,32.5418,51.0778,135.838,57.5593,49.3637,69.1238,76.4818,77.0338,275.758,50.2232
